(Num),O,E,T,Gb,(   nome   ),Gl,( V),( A),( Pg),( Qg),( Qn),( Qm),(Bc  ),( Pl),( Ql),( Sh),Are,(Vf),-6
5014, ,L,1, V,PAF2G6UHE000,5,1022,-158,0,-13.4,0,0,      ,0,     ,     ,51,1060,3
5015, ,L,1, V,PAF3G1UHE000,5,1000,-158,0,9.579,0,0,      ,0,     ,     ,51,1000,3
5016, ,L,1, V,PAF3G2UHE000,5,1000,-158,0,6.169,0,0,      ,0,     ,     ,51,1000,3
5022, ,L,1, V,PAFO-4UHE0  ,3,1025,-152,0,-271,-460,410,      ,0,     ,     ,51,1033,3
5028, ,L,0, F,MXTBP2-BA230,5,1023,-158,0,     ,     ,     ,      ,0,     ,     ,51,1038,3
5029, ,L,0, F,MXTBP1-BA230,5,1022,-158,0,     ,     ,     ,      ,0,     ,     ,51,1039,3
5030, ,L,1, V,ASALG1UHE000,5,1000,-158,0,4.292,0,0,      ,0,     ,     ,51,1000,3
5031, ,L,0, V,ASALG2UHE000,5,995,-158,0,     ,     ,     ,      ,0,     ,     ,51,1000,3
5032, ,L,1, V,ASALG3UHE000,5,1000,-158,0,2.989,0,0,      ,0,     ,     ,51,1000,3
5033, ,L,0, V,ASALG4UHE000,5,996,-158,0,     ,     ,     ,      ,0,     ,     ,51,1000,3
5050, ,L,0, C,L.GONZ-PE500,3,1087,-154,0,     ,     ,     ,      ,0,     ,     ,51,1068,3
5051, ,L,1, V,LGONG1UHE0  ,5,1050,-150,0,-21,-120,125,      ,0,     ,     ,51,1043,3
5054, ,L,1, V,LGONG2UHE0  ,5,1050,-151,0,-22.7,-120,125,      ,0,     ,     ,51,1043,3
5060, ,L,0, C,XINGO--AL500,3,1092,-159,0,     ,     ,     ,      ,0,     ,     ,51,1058,3
5061, ,L,1, V,XINGO-UHE0  ,5,1022,-152,0,-151,-220,173,      ,0,     ,     ,51,1017,3
5068, ,L,0, N,LND-T1-RN013,5,997,-149,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5069, ,L,0, U,LND-T1-RN000,6,997,-149,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5071, ,L,0, F,LNOVA2-RN230,2,996,-150,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5073, ,L,0, I,LNOVA2-RN069,2,998,-149,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5075, ,L,1, V,CALANGEOL069,  ,961,-145,0,-25.4,-49.1,49.1,6165,0,     ,     ,55,1000,3
5079, ,L,1, I,SANTANEOL069,  ,972,-146,0,-19.9,-42,42,      ,0,     ,     ,55,1000,3
5090, ,L,0, C,GARANH-PE500,3,1092,-159,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5091, ,L,0, F,GARANH-PE230,5,1015,-160,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5094, ,L,0, U,BSTF-1-MA000,6,987,-129,0,     ,     ,     ,      ,0,     ,     ,58,1000,4
5095, ,L,0, N,BSTF-1-MA013,5,987,-129,0,     ,     ,     ,      ,0,     ,     ,58,1000,4
5096, ,L,0, U,RGOAT2-PI000,6,1000,-127,0,     ,     ,     ,      ,0,     ,     ,57,1000,3
5097, ,L,0, N,RGOAT2-PI013,5,1000,-127,0,     ,     ,     ,      ,0,     ,     ,57,1000,3
5098, ,L,0, F,CAETII-PE230,5,1013,-158,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5100, ,L,0, C,ANGEL2-PE500,3,1093,-160,0,     ,     ,     ,      ,0,     ,     ,55,1069,3
5101, ,L,0, F,ANGELI-PE230,5,1011,-161,0,     ,     ,     ,      ,0,     ,     ,55,1039,3
5102, ,L,0, U,AGLT5--PE000,6,1014,-164,0,     ,     ,     ,      ,0,     ,     ,55,1034,3
5103, ,L,0, I,ANGELI-PE069,13,1014,-164,0,     ,     ,     ,      ,145.5,36.7,     ,55,1014,3
5104, ,L,0, N,AGLT5--PE013,5,1014,-164,0,     ,     ,     ,      ,0,     ,     ,55,1034,3
5105, ,L,0, N,AGLT3--PE013,5,1013,-164,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5106, ,L,0, N,AGLTIP-PE013,5,1005,-165,0,     ,     ,     ,      ,2.8,1.4,     ,55,1014,3
5107, ,L,0, U,AGLT3--PE000,6,1013,-164,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5110, ,L,0, F,BRASKE-AL230,5,1003,-168,0,     ,     ,     ,      ,0,     ,     ,55,1001,3
5111, ,L,0, F,R.LARG-AL230,5,1025,-165,0,     ,     ,     ,      ,0,     ,     ,55,1019,3
5113, ,L,0, I,R.LARG-PE069,13,1029,-168,0,     ,     ,     ,      ,92.6,47.2,     ,55,1029,3
5115, ,L,0, N,BRASKA-AL013,5,1004,-175,0,     ,     ,     ,      ,58,14.5,     ,62,1003,3
5116, ,L,0, N,BRASKB-AL013,5,1004,-175,0,     ,     ,     ,      ,58,14.5,     ,62,1003,3
5117, ,L,0, N,BRASKC-AL013,5,1005,-173,0,     ,     ,     ,      ,58,14.5,     ,62,1003,3
5118, ,L,0, N,SGMA1--AL013,5,1006,-175,0,     ,     ,     ,      ,0,     ,     ,55,1043,3
5119, ,L,0, N,SGMB1--AL013,5,1006,-175,0,     ,     ,     ,      ,0,     ,     ,55,1043,3
5120, ,L,0, N,SGMC1--AL013,5,1007,-173,0,     ,     ,     ,      ,0,     ,     ,55,1051,3
5121, ,L,0, F,TACAIM-PE230,5,1001,-162,0,     ,     ,     ,      ,0,     ,     ,55,1031,3
5123, ,L,0, I,TACAIM-PE069,13,1014,-166,0,     ,     ,     ,      ,179.3,57.1,     ,55,1014,3
5124, ,L,1, G,BL-SULEOL074,5,995,-141,0,-0.136,-61,62.2,      ,0,     ,     ,55,1000,3
5131, ,L,0, F,PIRAPA-PE230,5,999,-165,0,     ,     ,     ,      ,8.7,1.3,     ,55,1034,3
5133, ,L,0, I,PIRAPA-PE069,13,1014,-169,0,     ,     ,     ,      ,233.1,65.9,     ,55,1014,3
5134, ,L,1, V,TCB---UTE000,5,1014,-169,0,-2.11,0,0,      ,0,     ,     ,55,1000,3
5135, ,L,0, U,MIDT1--PE000,  ,1010,-168,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5136, ,L,0, N,MIDT1--PE013,  ,1010,-168,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5137, ,L,0, U,MIDT2--PE000,  ,1010,-168,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5138, ,L,0, N,MIDT2--PE013,  ,1010,-168,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5139, ,D,0, U,MCDT1--AL000,6,1005,-65,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5140, ,L,0, C,RECIFE-PE500,3,1059,-164,0,     ,     ,     ,      ,0,     ,     ,55,1041,3
5141, ,L,0, F,RCDBP1-PE230,5,1022,-166,0,     ,     ,     ,      ,0,     ,     ,55,1042,3
5142, ,L,0, F,RCDBP2-PE230,5,1022,-165,0,     ,     ,     ,      ,0,     ,     ,55,1043,3
5143, ,D,0, N,MCDT1--AL013,5,1005,-65,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5144, ,L,0, U,RCDCS1-PE000,6,1004,-166,0,     ,     ,     ,      ,0,     ,     ,55,995,3
5145, ,L,1, T,RCDSIESIN0  ,5,1040,-166,0,45.62,-105,150,      ,0,     ,     ,55,1000,3
5146, ,D,0, U,MCDT2--AL000,6,1005,-65,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5147, ,L,1, T,RCDALSSIN0  ,5,1040,-166,0,45.62,-105,150,      ,0,     ,     ,55,989,3
5148, ,D,0, N,MCDT2--AL013,5,1005,-65,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5149, ,L,0, L,CAETII-PE034,5,999,-155,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5150, ,L,0, F,TERMOP-PE230,5,995,-163,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5151, ,L,1, V,TERPEGUTE0  ,5,1009,-157,0,50.57,-128,223,      ,0,     ,     ,55,1000,3
5152, ,L,0, F,BONGI--PE230,5,1013,-167,0,     ,     ,     ,      ,31,10,     ,55,1033,3
5154, ,L,1, V,TERPEVUTE0  ,5,1008,-158,0,31.46,-107,149.9,      ,0,     ,     ,55,1000,3
5155, ,L,0, F,PARANA-PE230,5,1015,-159,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5156, ,L,0, I,BONGI--PE069,13,1014,-172,0,     ,     ,     ,      ,301.4,113.1,     ,55,1014,3
5157, ,L,0, N,BGRLT6-PE013,5,1012,-169,0,     ,     ,     ,      ,0,     ,     ,55,1055,3
5158, ,L,0, N,BGI-T6-PE013,5,995,-171,0,     ,     ,     ,      ,19.4,7.8,     ,55,1000,3
5159, ,L,0, N,BGRLT7-PE013,5,1014,-169,0,     ,     ,     ,      ,0,     ,     ,55,1043,3
5160, ,L,0, N,BGIT7K-PE013,5,998,-170,0,     ,     ,     ,      ,15.3,7.5,     ,55,1000,3
5162, ,L,0, F,SCHINP-PE230,5,1018,-167,0,     ,     ,     ,      ,6.4,3.8,     ,55,1000,3
5163, ,L,0, N,BGI-T8-PE013,5,1018,-172,0,     ,     ,     ,      ,0,     ,     ,55,996,3
5164, ,L,0, U,BGI-T3-PE000,6,1017,-172,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5165, ,L,0, N,BGI-T3-PE013,5,1017,-172,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5166, ,L,0, N,BGIT5K-PE013,5,1002,-170,0,     ,     ,     ,      ,12.6,6,     ,55,1035,3
5167, ,L,0, L,PARANA-PE034,5,1004,-157,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5168, ,L,0, G,JCTBP2-RN138,5,994,-148,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5178, ,L,1, N,PE-II-UTE0  ,5,996,-162,0,-28,-22.9,39.3,      ,0,     ,     ,55,1000,3
5179, ,L,1, N,PEIII-UTE011,5,1019,-164,0,-3.65,0,0,      ,0,     ,     ,55,1000,3
5180, ,L,0, C,P.FERR-PE500,3,1080,-163,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5181, ,L,0, F,P.FERR-PE230,5,1019,-164,0,     ,     ,     ,      ,0,     ,     ,55,1030,3
5183, ,L,0, I,P.FERR-PE069,13,1000,-168,0,     ,     ,     ,      ,183.4,69.2,     ,55,1029,3
5184, ,L,0, F,PEIII--PE230,5,1022,-164,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5186, ,L,0, F,ALDEIA-PE230,5,1022,-164,0,     ,     ,     ,      ,0,     ,     ,55,1020,3
5187, ,L,1, V,PFERROUTE000,5,1019,-164,0,-2.62,0,0,      ,0,     ,     ,55,1020,3
5188, ,L,1, V,TMANAUUTE000,5,1019,-164,0,-4.72,0,0,      ,0,     ,     ,55,1020,3
5191, ,L,0, F,MIRUEI-PE230,5,1018,-167,0,     ,     ,     ,      ,0,     ,     ,55,1029,3
5193, ,L,0, I,MIRUEI-PE069,13,1014,-171,0,     ,     ,     ,      ,218.6,72.7,     ,55,1014,3
5194, ,L,0, N,MRRT1--PE013,5,1018,-171,0,     ,     ,     ,      ,0,     ,     ,55,1014,3
5195, ,L,0, N,MRRT2--PE013,5,1018,-171,0,     ,     ,     ,      ,0,     ,     ,55,1014,3
5196, ,L,0, N,MRRT3--PE013,5,1018,-171,0,     ,     ,     ,      ,0,     ,     ,55,1014,3
5197, ,L,0, U,MRRT1--PE000,6,1018,-171,0,     ,     ,     ,      ,0,     ,     ,55,1014,3
5198, ,L,0, U,MRRT2--PE000,6,1018,-171,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5199, ,L,0, U,MRRT3--PE000,6,1018,-171,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5200, ,L,0, C,CGT----PB500,3,1067,-156,0,     ,     ,     ,      ,0,     ,     ,55,1026,3
5201, ,L,0, F,GOIANI-PE230,5,994,-170,0,     ,     ,     ,      ,0,     ,     ,55,1013,3
5202, ,L,0, F,CGT----PB230,5,1009,-158,0,     ,     ,     ,      ,0,     ,     ,55,1026,3
5203, ,L,0, I,GOIANI-PE069,13,1000,-173,0,     ,     ,     ,      ,161.7,76.7,     ,55,1014,3
5204, ,L,0, N,GNRLT1-PE013,5,1006,-174,0,     ,     ,     ,      ,0,     ,     ,55,1012,3
5205, ,L,1, T,GNNT1-SIN001,5,992,-174,0,-5.54,-9,20,      ,0,     ,     ,55,1088,3
5206, ,L,0, N,GNRLT2-PE013,5,1014,-174,0,     ,     ,     ,      ,0,     ,     ,55,1002,3
5207, ,L,0, U,GNNT1--PE000,6,1014,-174,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5208, ,L,0, U,GNNT2--PE000,6,1014,-174,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5209, ,L,0, N,GNNT2--PE013,5,1014,-174,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5210, ,L,0, F,CGDBD--PB230,5,1010,-158,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5211, ,L,0, F,MUSSU2-PB230,5,989,-173,0,     ,     ,     ,      ,0,     ,     ,55,993,3
5212, ,L,0, F,NORFIL-PB230,5,988,-173,0,     ,     ,     ,      ,52,17.1,     ,55,1000,3
5213, ,L,0, I,MUSSU2-PB069,13,1000,-177,0,     ,     ,     ,      ,206,52.6,     ,55,1029,3
5214, ,L,0, U,MRDT1--PB000,6,1032,-177,0,     ,     ,     ,      ,0,     ,     ,55,1014,3
5215, ,L,0, N,MRDT1--PB013,5,1032,-177,0,     ,     ,     ,      ,0,     ,     ,55,1014,3
5216, ,L,0, F,COTEMI-PB230,5,1010,-159,0,     ,     ,     ,      ,27,8.9,     ,55,1000,3
5217, ,L,0, F,SMUSS-UTE000,5,989,-173,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5218, ,L,1, V,UTEPB-UTE000,5,1019,-173,0,38.06,0,0,      ,0,     ,     ,55,1000,3
5219, ,L,1, V,UTENE-UTE000,5,1019,-173,0,38.06,0,0,      ,0,     ,     ,55,1000,3
5220, ,L,1, V,UTE CGUTE000,5,993,-158,0,-25.8,0,0,      ,0,     ,     ,55,1000,3
5222, ,L,0, F,CGDBP--PB230,5,1010,-158,0,     ,     ,     ,      ,0,     ,     ,55,1026,3
5226, ,L,0, I,CGRAN2-PB069,13,1029,-162,0,     ,     ,     ,      ,134.2,13.9,     ,55,1029,3
5231, ,L,0, N,CGDRL2-PB013,5,1025,-158,0,     ,     ,     ,      ,0,     ,     ,55,1055,3
5232, ,L,1, N,CGD1--CER013,5,981,-158,0,-8.85,-10,20,      ,0,     ,     ,55,1050,3
5235, ,L,0, G,CGRAN2-PB138,13,1017,-158,0,     ,     ,     ,      ,0,     ,     ,55,1061,3
5236, ,L,0, U,CGDT2--PB000,6,1025,-158,0,     ,     ,     ,      ,0,     ,     ,55,1055,3
5237, ,L,0, U,CGDT1--PB000,6,1015,-158,0,     ,     ,     ,      ,0,     ,     ,55,1054,3
5238, ,L,0, N,CGDRL1-PB013,5,1004,-158,0,     ,     ,     ,      ,0,     ,     ,55,1053,3
5239, ,L,0, F,CGD---CER230,5,1010,-158,0,     ,     ,     ,      ,0,     ,     ,55,1019,3
5240, ,L,1, V,POT---UTE000,5,1000,-158,0,0.0925,0,0,      ,0,     ,     ,55,1000,3
5241, ,L,0, F,NATAL2-RN230,5,1019,-155,0,     ,     ,     ,      ,0,     ,     ,55,1010,3
5242, ,L,1, V,PTT---UTE000,5,1000,-158,0,0.0925,0,0,      ,0,     ,     ,55,1000,3
5243, ,L,1, I,NATAL2-RN069,13,1014,-158,0,6.533,0,40,      ,190.5,38.8,     ,55,1029,3
5244, ,L,0, I,RFOGO-EOL069,5,1000,-156,0,     ,     ,     ,      ,-9.3,0,     ,55,1000,3
5245, ,L,0, F,NATAL3-RN230,5,1021,-155,0,     ,     ,     ,      ,0,     ,     ,55,1030,3
5246, ,L,0, I,NATAL3-RN069,5,1000,-158,0,     ,     ,     ,      ,136.4,30.8,     ,55,1000,3
5247, ,L,0, U,CGDT3--PE000,6,1029,-162,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5248, ,L,0, N,CGDT3--PE013,5,1029,-162,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5249, ,L,0, G,PILOES-PB138,5,998,-160,0,     ,     ,     ,      ,44.1,6.1,     ,55,1000,3
5252, ,L,0, G,S.CRUZ-RN138,5,1012,-155,0,     ,     ,     ,      ,0,     ,     ,55,1034,3
5253, ,L,0, I,S.CRUZ-RN069,5,1000,-158,0,     ,     ,     ,      ,24.7,2.7,     ,55,1014,3
5254, ,L,0, F,PARAIS-RN230,5,1005,-153,0,     ,     ,     ,      ,0,     ,     ,55,1020,3
5255, ,L,0, G,PARAIS-RN138,13,1019,-155,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5256, ,L,0, N,STDTIP-RN013,5,977,-161,0,     ,     ,     ,      ,8.3,2.7,     ,55,989,3
5257, ,L,0, I,PNA----RN069,5,1000,-158,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5258, ,L,0, I,POTIGU-RN069,5,1000,-158,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5259, ,L,0, N,CGDT5--PE013,5,1028,-162,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5262, ,L,0, G,C.NOVO-RN138,5,984,-155,0,     ,     ,     ,      ,0,     ,     ,55,1023,3
5263, ,L,0, I,C.NOVO-RN069,5,1029,-160,0,     ,     ,     ,      ,58.2,6.8,     ,55,1029,3
5264, ,L,0, U,CGDT5--PB000,6,1028,-162,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5265, ,L,0, N,CRDT1--RN013,5,969,-159,0,     ,     ,     ,      ,0,     ,     ,55,1025,3
5266, ,L,0, N,CRDTIP-RN013,5,1056,-160,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5267, ,L,0, N,CRDT2--RN013,5,1029,-160,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5268, ,L,0, U,CRDT1--RN000,6,969,-159,0,     ,     ,     ,      ,0,     ,     ,55,1024,3
5269, ,L,0, U,CRDT2--RN000,6,1029,-160,0,     ,     ,     ,      ,0,     ,     ,55,990,3
5271, ,L,0, F,SRITA2-PB230,5,987,-174,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5272, ,L,0, U,SRDT1--PB000,6,1027,-173,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5273, ,L,0, I,SRITA2-PB069,13,1000,-176,0,     ,     ,     ,      ,131.8,41.6,     ,55,1000,3
5274, ,L,0, N,SRITA2-PB013,5,1027,-173,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5276, ,L,0, U,NTDT1--PE000,6,1014,-159,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5277, ,L,0, N,NTDT1--PE013,5,1014,-159,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5281, ,L,0, F,RIBEIR-PE230,5,1005,-166,0,     ,     ,     ,      ,0,     ,     ,55,1039,3
5283, ,L,0, I,RIBEIR-PE069,13,1014,-168,0,     ,     ,     ,      ,98.9,31.1,     ,55,1014,3
5285, ,L,0, N,AQZT3--CE013,5,1031,-136,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5286, ,L,0, U,AQZT3--CE000,5,1031,-136,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5287, ,L,0, U,IBDT1--CE000,  ,1007,-122,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5288, ,L,0, N,IBDT1--CE013,  ,1007,-122,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5291, ,L,0, F,PENEDO-AL230,5,1009,-170,0,     ,     ,     ,      ,0,     ,     ,55,1016,3
5293, ,L,0, I,PENEDO-AL069,13,1029,-172,0,     ,     ,     ,      ,69,30.8,     ,55,1014,3
5294, ,L,1, L,BDD014EOL000,  ,1000,-172,0,6.594,0,0,      ,0,     ,     ,54,1000,3
5296, ,L,0, F,CNP-B2-PI230,  ,1000,-139,0,     ,     ,     ,      ,0,     ,     ,57,1000,3
5300, ,L,0, C,MESSIA-AL500,3,1048,-164,0,     ,     ,     ,      ,0,     ,     ,55,1046,3
5301, ,L,0, F,MSIBP1-AL230,5,1027,-165,0,     ,     ,     ,      ,0,     ,     ,55,1025,3
5302, ,L,0, F,MSIBP2-AL230,5,1028,-165,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5303, ,L,0, F,CHAPA1-PI230,5,1003,-138,0,     ,     ,     ,      ,0,     ,     ,57,1000,3
5305, ,L,0, F,CHAPA3-PI230,5,1004,-135,0,     ,     ,     ,      ,0,     ,     ,57,1000,3
5307, ,L,0, L,CHAPA1-PI034,5,1006,-138,0,     ,     ,     ,      ,0,     ,     ,57,1000,3
5309, ,L,0, L,CHAPA3-PI034,5,1005,-135,0,     ,     ,     ,      ,0,     ,     ,57,1000,3
5311, ,L,0, F,MACEIO-AL230,5,1014,-166,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5312, ,D,0, F,MACEI2-AL230,5,1027,-64,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5313, ,L,0, I,MACEIO-AL069,13,1000,-171,0,     ,     ,     ,      ,294.7,115.9,     ,55,1000,3
5314, ,D,0, I,MACEI2-AL069,13,1000,-65,0,     ,     ,     ,      ,95.6,38.8,     ,55,1000,3
5316, ,L,0, U,MCOT3--AL000,6,998,-172,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5317, ,L,0, N,MCOT3--AL013,5,998,-172,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5321, ,D,0, F,TRT----PI230,5,1053,-104,0,     ,     ,     ,      ,0,     ,     ,57,1000,3
5323, ,D,0, I,TRT----PI069,13,1000,-104,0,     ,     ,     ,      ,0,     ,     ,57,1000,3
5331, ,L,0, F,JOAIRA-PE230,5,1018,-166,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5333, ,L,0, I,JOAIRA-PE069,13,1000,-169,0,     ,     ,     ,      ,164.8,69.3,     ,55,1000,3
5337, ,L,1, F,QUIXER-CE230,  ,993,-146,0,-5.01,0,0,      ,15,4.9,     ,56,1000,3
5341, ,L,0, F,MRRII--PE230,5,1011,-166,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5342, ,L,0, N,ACDRLT-RN013,  ,1044,-146,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5343, ,L,0, I,MRRII--PE069,13,1000,-168,0,     ,     ,     ,      ,89.3,25.6,     ,55,1000,3
5350, ,L,0, C,ACU3---RN500,3,1059,-150,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5352, ,L,0, F,CARCAR-RN230,  ,1002,-142,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5353, ,L,0, X,CARCAR-RN012,  ,1010,-140,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5354, ,L,0, U,SUTT1--PE000,6,1024,-163,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5355, ,L,0, U,SUTT2--PE000,6,1024,-163,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5357, ,L,0, N,SUTT1--PE013,5,1024,-163,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5358, ,L,0, N,SUTT2--PE013,5,1024,-163,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5360, ,L,0, C,SUAPE2-PE500,3,1064,-164,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5361, ,L,0, F,SUAPE2-PE230,5,987,-164,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5362, ,L,0, F,SUAPE3-PE230,5,993,-164,0,     ,     ,     ,      ,77.2,20.1,     ,55,1000,3
5363, ,L,0, I,SUAPE3-PE069,13,1000,-166,0,     ,     ,     ,      ,103.1,38.3,     ,55,1000,3
5364, ,L,0, F,UTESUAUTE000,5,994,-164,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5370, ,L,0, C,PECEM2-CE500,3,1048,-127,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5371, ,L,1, F,PECEM2-CE230,2,994,-125,0,42.54,0,0,      ,165,54.2,     ,200,1000,3
5372, ,L,0, F,RNEST--PE230,5,992,-164,0,     ,     ,     ,      ,51,16.8,     ,55,1000,3
5373, ,L,0, L,SANTOS-CE034,5,1002,-117,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5374, ,L,1, L,SANTOSEOL034,  ,1014,-114,0,-4.33,-21,21,      ,0,     ,     ,56,1000,3
5378, ,L,0, F,TACARA-PE230,5,1024,-156,0,     ,     ,     ,      ,0,     ,     ,51,1000,3
5381, ,L,0, F,AQUIR2-CE230,2,1020,-136,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5383, ,L,0, I,AQUIR2-CE069,6,1029,-138,0,     ,     ,     ,      ,121.9,30.8,     ,56,1000,3
5386, ,L,0, U,FTZT4--CE000,6,1028,-139,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5387, ,L,0, U,FTZT2--CE000,6,1028,-139,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5388, ,L,0, N,FTZT2--CE013,5,1028,-139,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5390, ,L,0, U,BSTF-2-MA000,6,992,-131,0,     ,     ,     ,      ,0,     ,     ,58,1000,4
5391, ,L,0, F,BALSAS-MA230,5,1005,-129,0,     ,     ,     ,      ,0,     ,     ,58,1000,4
5392, ,L,0, N,BSTF60-MA013,5,992,-131,0,     ,     ,     ,      ,0,     ,     ,58,1000,4
5393, ,L,0, I,BALSAS-MA069,13,1000,-131,0,     ,     ,     ,      ,42.6,-7.4,     ,58,1000,4
5394, ,L,0, G,POLORN-RN138,5,1013,-142,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5395, ,L,1, I,NTD---EOL000,2,1014,-158,0,0.0004,0,0,      ,0,     ,     ,55,1000,3
5398, ,L,0, N,BNOT1--PE013,5,1006,-156,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5399, ,L,0, N,BNOT2--PE013,5,1006,-156,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5401, ,L,0, F,B.NOME-PE230,5,1023,-152,0,     ,     ,     ,      ,28.9,9.5,     ,56,1029,3
5402, ,L,0, G,B.NOME-PE138,13,1014,-155,0,     ,     ,     ,      ,136.5,22.5,     ,56,1014,3
5403, ,L,0, I,B.NOME-PE069,13,1007,-156,0,     ,     ,     ,      ,32,8.3,     ,56,1029,3
5404, ,L,0, U,BNOT1--PE000,6,1006,-156,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5405, ,L,0, U,BNOT2--PE000,6,1006,-156,0,     ,     ,     ,      ,0,     ,     ,56,1000,3
5406, ,L,0, N,BNOTIP-PE013,5,1027,-157,0,     ,     ,     ,      ,2.7,0.8,     ,56,1004,3
5407, ,L,0, N,ACDT5--RN013,5,1044,-146,0,     ,     ,     ,      ,0,     ,     ,55,1000,3
5408, ,L,0, C,MILAGR-CE500,3,1060,-147,0,     ,     ,     ,      ,0,     ,     ,56,1060,3
5409, ,L,0, N,MLGT3--CE013,5,981,-152,0,     ,     ,     ,      ,0,     ,     ,56,1030,3
5410, ,L,0, F,MILAGRCER230,5,1017,-148,0,     ,     ,     ,      ,0,     ,     ,56,980,3
5411, ,L,0, F,MILAGR-CE230,5,1029,-148,0,     ,     ,     ,      ,0,     ,     ,56,1035,3
5412, ,L,0, N,MLGTR3-CE013,5,1019,-152,0,     ,     ,     ,      ,0,     ,     ,56,1030,3
5413, ,L,0, I,MILAGR-CE069,13,1036,-152,0,     ,     ,     ,      ,154.1,29.3,     ,56,1014,3
